,title,ingredients,instructions,picture_link,nutrition_text
0,Authentic Thai Basil Chicken (Very Easy and Fast),"['2 tablespoons vegetable oil', '½  onion, sliced', '3 cloves garlic, sliced', '1 large skinless, boneless chicken breast, cut into 1-inch pieces', '¼ cup oyster sauce', '3 tablespoons soy sauce', '1 pinch white sugar', '2  small chile peppers, sliced  (Optional)', '⅓ cup water', '½ cup fresh basil leaves']","['Heat oil in a wok or large skillet over medium heat. Add onion and garlic; cook and stir until fragrant, about 30 seconds. Add chicken; cook and stir until no longer pink, about 5 minutes. Stir in oyster sauce, soy sauce, and sugar. Stir in chile peppers. Pour in water. Cook until slightly thickened, 3 to 5 minutes. Stir in basil before serving.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3749847.jpg,"304 calories; protein 25.8g; carbohydrates 14.5g; fat 16.2g; cholesterol 58.5mg; sodium 1625.4mg.
                                Full Nutrition"
1,Torta di Riso,"['2 tablespoons olive oil, divided', '2 tablespoons finely grated Parmigiano-Reggiano cheese, divided', '3 cups chopped leeks', '3 cloves garlic, minced', '2 cups cooked rice', '1\u2009½ cups finely chopped cooked spinach, squeezed dry', '¾ cup finely grated Parmigiano-Reggiano cheese', '2  large eggs, beaten', '1 teaspoon salt, or more to taste', '½ teaspoon freshly ground black pepper', '1 pinch cayenne pepper', '1 pinch ground nutmeg']","['Preheat oven to 350 degrees F (175 degrees C). Brush a pie plate with 1 tablespoon olive and dust with 1 tablespoon Parmigiano-Reggiano cheese.', 'Heat remaining olive oil in a large skillet over medium heat. Cook and stir leeks with a pinch of salt in hot oil until leeks are soft and sweet, 5 to 10 minutes. Stir garlic into leeks and cook until fragrant, about 1 minute.', 'Stir leek mixture, rice, spinach, 3/4 cup Parmigiano-Reggiano cheese, eggs, salt, black pepper, cayenne pepper, and nutmeg together in a bowl. Transfer spinach-rice mixture to the prepared pie dish and smooth the surface with a spatula; dust the top with remaining 1 tablespoon Parmigiano-Reggiano cheese.', 'Bake in the preheated oven until torta is lightly browned around the outside and firm to the touch, 35 to 40 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3541804.jpg,"232 calories; protein 11.1g; carbohydrates 25.2g; fat 10.3g; cholesterol 72.3mg; sodium 654mg.
                                Full Nutrition"
2,Easy Strawberry Vinaigrette,"['8 ounces frozen strawberries', '2 tablespoons honey', '2 tablespoons apple cider vinegar', '2 tablespoons olive oil', '¼ teaspoon salt', '¼ teaspoon ground black pepper']","['Blend strawberries, honey, apple cider vinegar, olive oil, salt, and black pepper together in a blender until smooth.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1945447.jpg,"50 calories; protein 0.1g; carbohydrates 6.2g; fat 3g; sodium 65.5mg.
                                Full Nutrition"
3,Spinach Basil Pesto,"['1\u2009½ cups baby spinach leaves', '¾ cup fresh basil leaves', '½ cup toasted pine nuts', '½ cup grated Parmesan cheese', '4 cloves garlic, peeled and quartered', '¾ teaspoon kosher salt', '½ teaspoon freshly ground black pepper', '1 tablespoon fresh lemon juice', '½ teaspoon lemon zest', '½ cup extra-virgin olive oil']","['Blend the spinach, basil, pine nuts, Parmesan cheese, garlic, salt, pepper, lemon juice, lemon zest, and 2 tablespoons olive oil in a food processor until nearly smooth, scraping the sides of the bowl with a spatula as necessary. Drizzle the remaining olive oil into the mixture while processing until smooth.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F243441.jpg,"67 calories; protein 1.5g; carbohydrates 0.8g; fat 6.6g; cholesterol 1.5mg; sodium 87.2mg.
                                Full Nutrition"
4,German Beef Rouladen,"['¼ cup Dijon mustard', '8 (4 ounce) pieces round steak, pounded 1/4 inch thick', '½ cup minced onion', '2 teaspoons paprika', '2 teaspoons salt', '2 teaspoons freshly ground black pepper', '8 slices bacon', '3 tablespoons canola oil', '1 (12 ounce) can beef broth', '1\u2009¼ cups water', '2 tablespoons cornstarch', '1 cup warm water', '¼ cup sour cream']","['Spread 1/2 tablespoon mustard over one side of each piece of meat. Sprinkle the onion, paprika, salt, and pepper evenly over the steaks. Lay one slice of bacon on each piece. Roll the steaks jelly-roll style and secure with toothpicks.', 'Heat the canola oil in a skillet over medium heat. Cook meat on all sides until browned. Add the beef broth and water; bring to a boil. Reduce heat to medium low; cover and simmer until tender, about 30 minutes.', 'Remove the meat rolls. Strain the broth mixture and return liquid to the skillet. Whisk together the cornstarch and 1 cup of water. Slowly pour the cornstarch slurry into the skillet, stirring continually until the sauce has thickened, 2 to 3 minutes. Stir in the sour cream. Return rolls to the sauce; serve immediately.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2246370.jpg,"351 calories; protein 44.6g; carbohydrates 5.4g; fat 15.6g; cholesterol 113.2mg; sodium 1132.7mg.
                                Full Nutrition"
5,Healthy Turmeric Chicken Stew,"['2 tablespoons olive oil', '2  skinless, boneless chicken breasts, cubed', '2  sweet potatoes, cubed', '½  red onion, chopped', '1 small eggplant, cubed', '2 cloves garlic, minced', '1 tablespoon minced fresh ginger root', '2 teaspoons ground turmeric', '½ cup low-sodium chicken broth']","['Heat olive oil in a large skillet over medium-high heat. Add chicken; cook until browned and no longer pink in the center, about 5 minutes. Add sweet potatoes and onion; cook and stir until onion is translucent, 2 to 3 minutes. Add eggplant, garlic, ginger, and turmeric; cook until fragrant, about 1 minute more. Pour in broth and simmer stew until thickened, stirring occasionally, about 20 minutes.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4119745.jpg,"183 calories; protein 9.9g; carbohydrates 24.1g; fat 5.5g; cholesterol 20.3mg; sodium 70.8mg.
                                Full Nutrition"
6,Easy Baked Turkey Wings,"['5  turkey wings', '1 small onion, chopped  (Optional)', '1 teaspoon seasoned salt', '1 teaspoon poultry seasoning', '1 teaspoon ground black pepper', '1 teaspoon minced garlic', '1\u2009½ cups water, divided', '1 (10.75 ounce) can  cream of mushroom soup']","['Preheat oven to 350 degrees F (175 degrees C).', 'Place turkey wings and onion in a casserole dish; sprinkle seasoned salt, poultry seasoning, black pepper, and garlic on both sides of each wing. Pour 1/2 cup water into the casserole dish. Cover casserole dish.', 'Bake in the preheated oven until browned, 1 hour.', 'Stir cream of mushroom soup and 1 cup water together in a bowl; pour over turkey wings into casserole dish and return to oven, uncovered.', 'Continue baking until brown and tender, 1 hour.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5688056.jpg,"255 calories; protein 35.4g; carbohydrates 7.8g; fat 8.3g; cholesterol 111.9mg; sodium 810.6mg.
                                Full Nutrition"
7,Air Fryer Bacon,['½ (16 ounce) package bacon'],"['Preheat an air fryer to 390 degrees F (200 degrees C).', 'Lay bacon in the air fryer basket in a single layer; some overlap is okay.', 'Fry for 8 minutes. Flip and continue cooking until bacon is crisp, about 7 minutes more. Transfer cooked bacon to a plate lined with paper towels to soak up excess grease.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6267150.jpg,"67 calories; protein 4.6g; carbohydrates 0.2g; fat 5.2g; cholesterol 13.6mg; sodium 284.9mg.
                                Full Nutrition"
8,Thai Sweet Iced Tea,"['6 cups water', '1 cup Thai tea leaves', '1 tablespoon vanilla extract', '½ teaspoon crushed cardamom pods', '¼ teaspoon crushed cloves', '¼ teaspoon ground cinnamon', '1\u2009¼ cups white sugar', '1 cup half-and-half, or to taste', 'crushed ice, as needed']","['Bring water to a boil in a saucepan. Stir in tea leaves, vanilla extract, cardamom, cloves, and cinnamon. Cover and remove from the heat. Let steep for 15 minutes.', 'Pour tea through a fine mesh strainer; discard tea leaves. Add sugar and stir until dissolved. Cover and chill in the refrigerator for 2 hours.', 'Fill glasses with crushed ice. Pour tea into glasses and top with half-and-half.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7532188.jpg,"230 calories; protein 2.8g; carbohydrates 44.1g; fat 4.8g; cholesterol 14.9mg; sodium 27.7mg.
                                Full Nutrition"
9,Orzo with Parmesan and Basil,"['2 tablespoons butter', '1 cup uncooked orzo pasta', '1 (14.5 ounce) can chicken broth', '½ cup grated Parmesan cheese', '¼ cup chopped fresh basil', 'salt and pepper to taste', '2 tablespoons chopped fresh basil']","['Melt butter in heavy skillet over medium-high heat. Stir in orzo and saute until lightly browned.', 'Stir in chicken stock and bring to boil. Cover. Reduce heat and simmer until orzo is tender and liquid is absorbed, about 15 - 20 minutes.', 'Mix in Parmesan cheese and basil. Season with salt and pepper. Transfer to shallow bowl. Garnish with basil sprigs.']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F531781.jpg,"299 calories; protein 11.6g; carbohydrates 42.2g; fat 9.4g; cholesterol 24.1mg; sodium 196.7mg.
                                Full Nutrition"
